4999490,1200,611
4999490,1620,713
4999490,1768,359
4999500,369,511
4999500,575,364
4999500,596,260
4999500,1093,312
4999500,1309,526
4999510,89,12
4999510,991,639
4999510,1168,530
4999510,1212,114
4999510,1981,310
4999520,464,289
4999520,620,926
4999520,880,870
4999520,1588,59
4999520,1775,783
4999530,321,409
4999530,345,41
4999530,1231,849
4999540,190,442
4999540,528,681
4999540,634,606
4999540,1593,825
4999540,1807,160
4999540,1907,884
4999550,524,915
4999550,770,983
4999550,824,632
4999550,856,252
4999550,1383,972
4999550,1557,978
4999550,1571,14
4999550,1844,950
4999560,67,302
4999560,244,955
4999560,1401,3
4999560,1885,323
4999570,229,62
4999570,558,322
4999570,638,209
4999570,710,326
4999580,270,890
4999580,639,910
4999580,1194,195
4999590,1409,631
4999590,1994,175
4999600,1066,220
4999600,1644,170
4999610,263,930
4999610,435,96
4999610,530,719
4999610,1543,293
4999610,1548,161
4999610,1811,873
4999620,309,769
4999620,419,876
4999620,434,778
4999620,845,701
4999620,1045,222
4999620,1562,654
4999620,1584,285
4999620,1639,440
4999620,1787,718
4999630,1046,997
4999630,1841,489
4999640,980,103
4999640,1626,741
4999650,266,198
4999660,28,213
4999660,606,703
4999660,834,379
4999660,954,183
4999660,1424,929
4999670,52,925
4999670,275,652
4999670,581,657
4999670,919,883
4999670,1424,368
4999670,1469,978
4999680,72,681
4999680,650,233
4999680,1389,504
4999680,1573,490
4999680,1666,176
4999680,1970,460
4999690,853,84
4999690,999,592
4999700,191,649
4999700,616,486
4999700,668,771
4999700,670,723
4999700,1312,351
4999710,326,315
4999720,413,343
4999720,1016,901
4999730,1063,656
4999730,1992,136
4999740,1237,821
4999740,1645,309
4999740,1870,481
4999750,167,137
4999750,599,396
4999750,1176,572
4999750,1460,587
4999750,1710,675
4999750,1988,597
4999760,955,456
4999760,1064,988
4999770,434,310
4999770,1096,424
4999770,1154,250
4999770,1740,534
4999780,505,528
4999780,1528,139
4999780,1759,519
4999780,1894,696
4999780,1909,911
4999790,148,391
4999790,335,126
4999800,575,160
4999800,1090,56
4999800,1708,21
4999800,1798,292
4999810,648,58
4999820,674,870
4999820,705,565
4999820,1326,761
4999820,1399,660
4999820,1828,713
4999830,817,525
4999830,850,17
4999830,1271,33
4999830,1372,304
4999830,1824,580
4999840,335,68
4999840,1031,551
4999840,1084,422
4999840,1278,643
4999840,1896,26
4999850,491,307
4999850,1133,47
4999860,521,72
4999860,1491,711
4999870,113,507
4999870,1106,517
4999870,1318,142
4999870,1678,465
4999870,1697,710
4999870,1962,962
4999880,64,345
4999880,226,74
4999880,586,898
4999880,1010,169
4999880,1287,647
4999880,1550,175
4999890,185,852
4999890,241,631
4999890,343,46
4999890,929,913
4999890,1071,156
4999890,1213,491
4999890,1636,244
4999890,1699,98
4999900,79,754
4999900,910,48
4999900,992,177
4999900,1707,151
4999910,506,379
4999910,1171,784
4999910,1187,373
4999910,1776,203
4999910,1884,707
4999920,37,302
4999920,113,153
4999920,231,843
4999920,1376,39
4999920,1613,935
4999920,1785,550
4999930,183,114
4999930,1003,802
4999940,9,346
4999940,116,649
4999940,207,702
4999940,770,663
4999940,1277,444
4999940,1351,371
4999940,1544,360
4999940,1779,384
4999940,1961,902
4999950,98,193
4999950,126,639
4999950,130,738
4999950,979,878
4999950,1370,699
4999960,161,118
4999960,765,561
4999960,1390,682
4999970,95,818
4999970,367,587
4999970,853,894
4999970,1282,181
4999970,1435,863
4999970,1735,480
4999980,716,127
4999980,1067,940
4999980,1103,641
4999980,1324,363
4999980,1544,234
4999990,1020,356
4999990,1124,143
4999990,1336,310
4999990,1365,311
